id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126348005500649473,Thu May 09 04:47:45 +0000 2019,WNawfal,date may it is raining some still do not believe in global warming,"Date: May 9 2019
It is raining. 
Some still don't believe in Global Warming.",100,23,2311,0.0,0.0,,"Beirut, Lebanon"
1126347831587917824,Thu May 09 04:47:04 +0000 2019,PeepingMoon,has sonam kapoor collaborated with londonbased production house to produce documentary on globalwarming,"Has #SonamKapoor collaborated with #London-based production house to produce documentary on #globalwarming? 

@sonamakapoor @SonamKapoorFC @SonamKapoorCafe @SonamKapoor_FC https://t.co/dx9QPh8lDw",30,22,4895,0.0,0.0,"SonamKapoor, London, globalwarming","Mumbai, India"
1126347366267850753,Thu May 09 04:45:13 +0000 2019,ohhdearvane,this world is such an ugly shitty place aaaanddddd ugly ass shitty people are the reason why along with global warming and the fact that we are only continuing to destroy the world,This world is such an ugly shitty place aaaanddddd ugly ass shitty people are the reason why. (Along with global warming and the fact that  we’re only continuing to destroy the world). 🙃,5,0,766,-0.26666666666666666,0.5833333333333334,,EPTX 
1126347048955990017,Thu May 09 04:43:57 +0000 2019,SimonJaysek,global warming has been proven to be a massive fraud co2 is required by all plants including the grass cows eat our leaders are morons and costing us billions to make zero difference to the climate,"Global warming has been proven to be a massive fraud.
CO2 is required by all plants, including the grass cows eat.
Our leaders are morons and costing us billions to make ZERO difference to the climate. https://t.co/okcxqdWCq7",5,2,1821,-0.26666666666666666,0.6666666666666666,,
1126345969048662016,Thu May 09 04:39:40 +0000 2019,thelastforson,i thought we would have flying cars by now but instead we have global warming maybe we flopped as humans,I thought we would have flying cars by now but instead we have global warming. Maybe we flopped as humans. https://t.co/DshdMTVO62,11,0,944,0.0,0.0,,chicago 
1126345154695245827,Thu May 09 04:36:26 +0000 2019,Wells135,sacrificing for planet earth gives more power to our governments socialism is the goal of the un global warming is their tool,@Borealconserve Sacrificing for planet earth gives more power to our governments.  Socialism is the goal of the UN.  Global warming is their tool.,7,0,131,0.25,0.25,,"Red Deer, Alberta"
1126342453429243904,Thu May 09 04:25:41 +0000 2019,sandboxvet1,the character of thanos does makes you wonder how many billion people the adherents of the creepy climate cult would sacrifice to appease their global warming goddess gaia,"@KurtSchlichter The character of ""Thanos"" does  makes you wonder how many billion people the adherents of the creepy climate cult would sacrifice to appease their global warming goddess Gaia.
-@KurtSchlichter
https://t.co/J4Meuk4Oqc",29,10,2737,0.0,0.5,,Post of the Corps:Home at last
1126340985535877120,Thu May 09 04:19:52 +0000 2019,k21smitty,freak snow event blankets coquille valley degenerate sure could use that global warming burns out in lifted truck while rolling coal screaming yeeyee with copenhagen chew spittle dribbling out and confederate flag flapping in the breeze,"@dabomb_tom *freak snow event blankets Coquille valley* 

Degenerate: Sure could use that global warming! 

*burns out in lifted truck while ""rolling coal"" screaming ""YEEYEE"" with Copenhagen chew spittle dribbling out and confederate flag flapping in the breeze*",6,2,319,0.25,0.4444444444444444,,
1126340920389980160,Thu May 09 04:19:36 +0000 2019,godisbrendon,you guys this lady showed up in a thread that talks about global warming and start talking about the bible prophecy where it is all meant to happen and theres nothing we can do to stop us she blocked me when i did the atheist thing i cant stand the hypocrisy,"you guys this lady showed up in a thread that talks about global warming and start talking about the bible prophecy where it's all meant to happen and theres nothing we can do to stop us, she blocked me when i did the atheist thing. i cant stand the hypocrisy .",5,0,1624,0.0,0.0,,
1126340620253982720,Thu May 09 04:18:24 +0000 2019,ki_sekiya,my respect for just disappeared the scientific advice is no new coal if the world is to have a chance at minimising global warming within the location of the bloody mine or who owns/operates it does not matter aus votes201 aus pol keep it in the ground,"@smh ... my respect for @AlboMP just disappeared.

The scientific advice is, no new Coal if the world is to have a chance at minimising global warming within 1.5°C.

The location of the bloody mine, or who owns/operates it, doesn’t matter.
#AusVotes2019   #AusPol   #KeepItInTheGround",14,2,1336,-0.28939393939393937,0.4515151515151515,"AusVotes2019, AusPol, KeepItInTheGround","Gold Coast, Australia"
1126336512105373697,Thu May 09 04:02:05 +0000 2019,ayanaeliza,most americans rarely or never discuss global warming w/ family and friends a number that has grown substantially since in other words the closer we come to destruction the less we want to talk about it from wonderful essay by,"""‘most Americans (74%) … “rarely” or “never” discuss global warming w/ family &amp; friends, a number that has grown substantially since 2008 (60%)’. In other words, the closer we come to destruction, the less we want to talk about it.""

From wonderful essay by @harrietlr01. 🌎🔥‼️ https://t.co/uxIpu8pp4Y",20,16,14148,0.1763888888888889,0.47361111111111115,,Brooklyn
1126336079550918656,Thu May 09 04:00:22 +0000 2019,Independent,what do tree rings tell us about climate change,What do tree rings tell us about climate change? https://t.co/HRN7dcn7Td,17,9,2734983,0.0,0.0,,"London, England"
1126335703128760320,Thu May 09 03:58:52 +0000 2019,Wraithaz,most australians are not stupid they understand that global warming is in fact a far bigger threat to this country to our mutual well being than islamic terrorism or north korea auspol aus votes201,"Most Australians are not stupid. They understand that Global Warming is, in fact, a far bigger threat to this country, to our mutual well being, than Islamic terrorism or North Korea. https://t.co/dZjONgCbpY #auspol #AusVotes2019",5,7,3330,0.19999999999999998,0.6,"auspol, AusVotes2019",Australia
1126334059615928320,Thu May 09 03:52:20 +0000 2019,irishamanoban,i cant believe i wasted minutes thinking what global warming in malay is and i end up writing 'pemanasan bumi i hate myself,I cant believe i wasted 15 minutes thinking what global warming in malay is and i end up writing 'pemanasan bumi' 😔 i hate myself,6,0,25,-0.3333333333333333,0.3,,
1126333459138580480,Thu May 09 03:49:57 +0000 2019,KissMyGritsGOP,as global warming progresses storms and flooding will get worse prevention of global warming and improving infrastructure need to be a focus,"@KirbySCDem61 As global warming progresses, storms and flooding will get worse. Prevention of global warming and improving infrastructure need to be a focus.",5,3,6879,-0.13333333333333333,0.19999999999999998,,"South Carolina, USA"
1126332724564742144,Thu May 09 03:47:02 +0000 2019,chaturvedi_upma,here how global warming increases the frequency of lightning,Here's how global warming increases the frequency of lightning  https://t.co/OkDMEaUhC5,8,0,1044,0.0,0.0,,India
1126331649719844866,Thu May 09 03:42:46 +0000 2019,Uddalok126,what a tough time to be alive both indian religions and languages are declining while same time we are being hammered by global warming,"What a tough time to be alive, both Indian religions and languages are declining, while same time we are being hammered by Global warming.",8,5,485,-0.07222222222222222,0.33958333333333335,,India
1126331359222349825,Thu May 09 03:41:36 +0000 2019,Lazza69676222,bill shorten should be asked how many predictions on climate change and global warming have actually been right i would love to hear his reply but he would more than likely say it is a dumb question,Bill Shorten should be asked how many predictions on climate change &amp; global warming have actually been right - I would love to hear his reply but he would more than likely say it's a dumb question,41,12,1092,0.1763392857142857,0.4669642857142857,,Nsw
1126330983182155776,Thu May 09 03:40:07 +0000 2019,veronicaswicks,say it with me yall you can care about more than one thing at a time if we want to take a break from constant thoughts of dying from global warming and talk about celebrities it is ok,say it with me yall: you can care about more than one thing at a time! if we want to take a break from constant thoughts of dying from global warming and talk about celebrities it’s ok! https://t.co/NiWJbqiX5y,13,0,732,0.25,0.3333333333333333,,btown
1126328982020825089,Thu May 09 03:32:10 +0000 2019,SteveSGoddard,before global warming hurricanes were kinder and gentler and we had exactly the right amount of them,"Before global warming, hurricanes were kinder and gentler - and we had exactly the right amount of them https://t.co/8ygyh264zN",108,41,32919,0.17857142857142858,0.2619047619047619,,Colorado
1126327103958339584,Thu May 09 03:24:42 +0000 2019,Neerajsaini567,green earth campaign temperature of earth day to day increase so tree plantation is neccessary to control tha temperature and earth safe from global warming thanks to for this inspiration,"#GreenEarthCampaign
Temperature of earth day- to- day increase. So tree plantation is neccessary to control tha temperature and earth safe from global warming.
Thanks to @Gurmeetramrahim for this inspiration.
@derasachasauda https://t.co/YQO1hx9Se1",10,17,25,0.125,0.25,GreenEarthCampaign,
1126324213781073920,Thu May 09 03:13:13 +0000 2019,MichaelEMann,trump in panama city devastated just months ago by a landfalling cat hurricane the impacts of which were made worse by the very climate change that trump denies the irony is stunning,"Trump, in Panama City. Devastated just months ago by a landfalling cat 5 hurricane, the impacts of which were made worse by the very climate change that Trump denies (https://t.co/EL0rFjK4gK).
The irony is stunning... https://t.co/RsMO15lruG",27,11,108040,0.09999999999999999,0.6333333333333333,,"Penn State University, PA"
1126323901993295872,Thu May 09 03:11:58 +0000 2019,parezcoydigo,the way i imagine it global warming causes the extinction of humankind on the warmer earth another branch of primates evolves to consciousness they elain human ruins by appealing to aliens then it all happens again again,"The way I imagine it, global warming causes the extinction of humankind. On the warmer earth, another branch of primates evolves to consciousness. They explain human ruins by appealing to aliens. Then, it all happens again, again.",6,0,1549,0.0875,0.2,,"RDU, TYS, ABQ, BWI, UIO"
1126320889396649986,Thu May 09 03:00:00 +0000 2019,350Australia,stop trying to make new fossil fuel projects happen scott morrison it is not going to happen pledge to vote 1point5 for policies that will keep dangerous global warming under degrees gt gt,"Stop trying to make new fossil fuel projects happen, Scott Morrison. It's not going to happen. 

Pledge to Vote #1point5 for policies that will keep dangerous global warming under 1.5 degrees &gt;&gt; https://t.co/uEKTm2tyGf https://t.co/dY8XTUiiqc",13,4,15136,-0.15454545454545454,0.4515151515151515,1point5,Australia
1126319551799422976,Thu May 09 02:54:41 +0000 2019,SteveSGoddard,evidence is overwhelming that global warming affected this week champions league matches,Evidence is overwhelming that global warming affected this week's Champions League matches. https://t.co/pWRBJsi4FZ,15,1,32919,0.25,0.5,,Colorado
